Region,Satellite,Image Type,Date,Cloud Cover,Product ID,Bands,Values,Processing,basename,metadata_path,image_path
Larsen_C_North,SENTINEL2,RAW (unprocessed),2023-11-19,55.334854%,S2B_MSIL2A_20231119T131909_N0509_R095_T20DNL_20231119T150543,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_North_2023-11-19_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_North_2023-11-19_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_North_2023-11-19_S2_RAW.tif
George_VI_North,SENTINEL2,RAW (unprocessed),2023-11-16,71.101761%,S2B_MSIL2A_20231116T130859_N0509_R052_T19DDB_20231116T163310,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,George_VI_North_2023-11-16_S2_RAW,../data/raw/raw_images/metadata/George_VI_North_2023-11-16_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/George_VI_North_2023-11-16_S2_RAW.tif
Filchner_East,SENTINEL2,RAW (unprocessed),2018-12-14,22.147569%,S2B_MSIL2A_20181214T103149_N0211_R079_T24CVU_20181214T140002,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_East_2018-12-14_S2_RAW,../data/raw/raw_images/metadata/Filchner_East_2018-12-14_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_East_2018-12-14_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2019-11-27,74.009434%,S2B_MSIL2A_20191127T012539_N0213_R045_T50DNM_20191127T025029,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2019-11-27_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2019-11-27_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2019-11-27_S2_RAW.tif
Filchner_West,SENTINEL2,RAW (unprocessed),2021-11-03,62.095603%,S2B_MSIL2A_20211103T094019_N0301_R007_T23CNP_20211103T123653,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_West_2021-11-03_S2_RAW,../data/raw/raw_images/metadata/Filchner_West_2021-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_West_2021-11-03_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2022-11-25,67.415524%,S2B_MSIL2A_20221125T124909_N0400_R109_T20DNK_20221125T143347,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2022-11-25_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2022-11-25_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2022-11-25_S2_RAW.tif
Cook_Front,SENTINEL2,RAW (unprocessed),2018-12-26,0.062498%,S2B_MSIL2A_20181226T225329_N0211_R115_T55DFD_20181227T001739,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Cook_Front_2018-12-26_S2_RAW,../data/raw/raw_images/metadata/Cook_Front_2018-12-26_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Cook_Front_2018-12-26_S2_RAW.tif
Pine_Island_East,SENTINEL2,RAW (unprocessed),2023-11-13,31.211892%,S2B_MSIL2A_20231113T144249_N0509_R010_T14CMB_20231113T181853,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Pine_Island_East_2023-11-13_S2_RAW,../data/raw/raw_images/metadata/Pine_Island_East_2023-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Pine_Island_East_2023-11-13_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2022-12-07,13.540238%,S2B_MSIL2A_20221207T132919_N0509_R138_T18DWH_20221207T151006,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2022-12-07_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2022-12-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2022-12-07_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2021-11-06,60.033794%,S2B_MSIL2A_20211106T012539_N0301_R045_T50DNM_20211112T150211,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2021-11-06_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2021-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2021-11-06_S2_RAW.tif
Ronne_North,SENTINEL2,RAW (unprocessed),2020-11-21,62.066514%,S2B_MSIL2A_20201121T113309_N0214_R051_T20CNT_20201121T132031,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ronne_North_2020-11-21_S2_RAW,../data/raw/raw_images/metadata/Ronne_North_2020-11-21_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ronne_North_2020-11-21_S2_RAW.tif
Ross_East_Front,SENTINEL2,RAW (unprocessed),2021-11-01,23.120002%,S2B_MSIL2A_20211101T190459_N0301_R127_T01CEP_20211101T230700,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_East_Front_2021-11-01_S2_RAW,../data/raw/raw_images/metadata/Ross_East_Front_2021-11-01_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_East_Front_2021-11-01_S2_RAW.tif
Ninnis_Front,SENTINEL2,RAW (unprocessed),2023-11-03,61.337721%,S2B_MSIL2A_20231103T230339_N0509_R015_T55DEF_20231104T000242,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ninnis_Front_2023-11-03_S2_RAW,../data/raw/raw_images/metadata/Ninnis_Front_2023-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ninnis_Front_2023-11-03_S2_RAW.tif
Totten_Front,SENTINEL2,RAW (unprocessed),2020-11-11,27.871997%,S2B_MSIL2A_20201111T012549_N0214_R045_T50DMM_20201111T025815,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Front_2020-11-11_S2_RAW,../data/raw/raw_images/metadata/Totten_Front_2020-11-11_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Front_2020-11-11_S2_RAW.tif
Cook_Front,SENTINEL2,RAW (unprocessed),2024-01-06,72.690821%,S2B_MSIL2A_20240106T224339_N0510_R072_T56DMJ_20240106T234258,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Cook_Front_2024-01-06_S2_RAW,../data/raw/raw_images/metadata/Cook_Front_2024-01-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Cook_Front_2024-01-06_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2021-11-22,16.183231%,S2B_MSIL2A_20211122T132919_N0301_R138_T18DWH_20211122T151603,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2021-11-22_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2021-11-22_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2021-11-22_S2_RAW.tif
Crosson_Front,SENTINEL2,RAW (unprocessed),2022-11-12,67.410624%,S2B_MSIL2A_20221112T160339_N0400_R068_T12CWC_20221112T191848,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Crosson_Front_2022-11-12_S2_RAW,../data/raw/raw_images/metadata/Crosson_Front_2022-11-12_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Crosson_Front_2022-11-12_S2_RAW.tif
Shackleton_Front,SENTINEL2,RAW (unprocessed),2023-12-07,0.162521%,S2B_MSIL2A_20231207T023549_N0509_R060_T46DFN_20231207T054509,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Shackleton_Front_2023-12-07_S2_RAW,../data/raw/raw_images/metadata/Shackleton_Front_2023-12-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Shackleton_Front_2023-12-07_S2_RAW.tif
Ross_North_West,SENTINEL2,RAW (unprocessed),2018-12-16,3.937817%,S2B_MSIL2A_20181216T193519_N0211_R113_T59CNP_20181216T224522,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_North_West_2018-12-16_S2_RAW,../data/raw/raw_images/metadata/Ross_North_West_2018-12-16_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_North_West_2018-12-16_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2018-12-19,0.119164%,S2B_MSIL2A_20181219T125859_N0211_R009_T20DNK_20181219T144017,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2018-12-19_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2018-12-19_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2018-12-19_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2024-11-13,76.160169%,S2B_MSIL2A_20241113T131859_N0511_R095_T20DNK_20241113T145649,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2024-11-13_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2024-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2024-11-13_S2_RAW.tif
Larsen_C_North,SENTINEL2,RAW (unprocessed),2024-11-07,77.347964%,S2B_MSIL2A_20241107T125859_N0511_R009_T20DPL_20241107T161948,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_North_2024-11-07_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_North_2024-11-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_North_2024-11-07_S2_RAW.tif
Larsen_B_Remnant,SENTINEL2,RAW (unprocessed),2020-11-04,3.633368%,S2B_MSIL2A_20201104T131909_N0214_R095_T20DPN_20201104T151629,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_B_Remnant_2020-11-04_S2_RAW,../data/raw/raw_images/metadata/Larsen_B_Remnant_2020-11-04_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_B_Remnant_2020-11-04_S2_RAW.tif
Filchner_East,SENTINEL2,RAW (unprocessed),2018-12-15,75.440665%,S2B_MSIL2A_20181215T100049_N0211_R093_T24CWU_20181215T121223,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_East_2018-12-15_S2_RAW,../data/raw/raw_images/metadata/Filchner_East_2018-12-15_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_East_2018-12-15_S2_RAW.tif
Moscow_Uni_Front,SENTINEL2,RAW (unprocessed),2025-02-05,37.922946%,S2B_MSIL2A_20250205T025609_N0511_R003_T46DEM_20250205T055020,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Moscow_Uni_Front_2025-02-05_S2_RAW,../data/raw/raw_images/metadata/Moscow_Uni_Front_2025-02-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Moscow_Uni_Front_2025-02-05_S2_RAW.tif
Ronne_North,SENTINEL2,RAW (unprocessed),2023-11-02,79.889041%,S2B_MSIL2A_20231102T115259_N0509_R137_T20CNU_20231102T133540,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ronne_North_2023-11-02_S2_RAW,../data/raw/raw_images/metadata/Ronne_North_2023-11-02_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ronne_North_2023-11-02_S2_RAW.tif
Ross_East_Front,SENTINEL2,RAW (unprocessed),2018-12-16,18.856424%,S2B_MSIL2A_20181216T193519_N0211_R113_T01CEP_20181216T224522,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_East_Front_2018-12-16_S2_RAW,../data/raw/raw_images/metadata/Ross_East_Front_2018-12-16_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_East_Front_2018-12-16_S2_RAW.tif
Ross_North_West,SENTINEL2,RAW (unprocessed),2023-11-13,15.550423%,S2B_MSIL2A_20231113T194519_N0509_R013_T59CNP_20231113T210951,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_North_West_2023-11-13_S2_RAW,../data/raw/raw_images/metadata/Ross_North_West_2023-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_North_West_2023-11-13_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2024-11-03,43.643084%,S2B_MSIL2A_20241103T150219_N0511_R096_T13CDS_20241103T181217,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2024-11-03_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2024-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2024-11-03_S2_RAW.tif
Wilkins_South,SENTINEL2,RAW (unprocessed),2019-12-09,37.868132%,S2B_MSIL2A_20191209T134959_N0213_R081_T18DWG_20191209T153143,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_South_2019-12-09_S2_RAW,../data/raw/raw_images/metadata/Wilkins_South_2019-12-09_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_South_2019-12-09_S2_RAW.tif
Fimbul_Front,SENTINEL2,RAW (unprocessed),2018-12-20,0.002913%,S2B_MSIL2A_20181220T090959_N0211_R021_T30DWG_20181220T123303,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Fimbul_Front_2018-12-20_S2_RAW,../data/raw/raw_images/metadata/Fimbul_Front_2018-12-20_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Fimbul_Front_2018-12-20_S2_RAW.tif
Moscow_Uni_Front,SENTINEL2,RAW (unprocessed),2024-12-17,37.434274%,S2B_MSIL2A_20241217T025609_N0511_R003_T46DEM_20241217T054907,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Moscow_Uni_Front_2024-12-17_S2_RAW,../data/raw/raw_images/metadata/Moscow_Uni_Front_2024-12-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Moscow_Uni_Front_2024-12-17_S2_RAW.tif
Filchner_West,SENTINEL2,RAW (unprocessed),2018-12-14,23.155488%,S2B_MSIL2A_20181214T103149_N0211_R079_T23CNP_20181214T140002,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_West_2018-12-14_S2_RAW,../data/raw/raw_images/metadata/Filchner_West_2018-12-14_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_West_2018-12-14_S2_RAW.tif
Ninnis_Front,SENTINEL2,RAW (unprocessed),2021-11-10,77.733937%,S2B_MSIL2A_20211110T225339_N0301_R115_T55DEE_20211111T001545,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ninnis_Front_2021-11-10_S2_RAW,../data/raw/raw_images/metadata/Ninnis_Front_2021-11-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ninnis_Front_2021-11-10_S2_RAW.tif
Ninnis_Front,SENTINEL2,RAW (unprocessed),2024-12-03,58.111519%,S2B_MSIL2A_20241203T232349_N0511_R101_T55DEE_20241204T001552,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ninnis_Front_2024-12-03_S2_RAW,../data/raw/raw_images/metadata/Ninnis_Front_2024-12-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ninnis_Front_2024-12-03_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2020-11-13,0.613558%,S2B_MSIL2A_20201113T135009_N0214_R081_T18DWH_20201113T173354,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2020-11-13_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2020-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2020-11-13_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2019-01-05,10.554127%,S2B_MSIL2A_20190105T124909_N0211_R109_T20DNK_20190105T144126,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2019-01-05_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2019-01-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2019-01-05_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2018-12-18,46.579446%,S2B_MSIL2A_20181218T151259_N0211_R139_T13CDS_20181218T182944,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2018-12-18_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2018-12-18_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2018-12-18_S2_RAW.tif
McMurdo_Sound,SENTINEL2,RAW (unprocessed),2024-11-02,0.37151%,S2B_MSIL2A_20241102T203729_N0511_R085_T58CDU_20241102T213041,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,McMurdo_Sound_2024-11-02_S2_RAW,../data/raw/raw_images/metadata/McMurdo_Sound_2024-11-02_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/McMurdo_Sound_2024-11-02_S2_RAW.tif
Filchner_East,SENTINEL2,RAW (unprocessed),2021-11-03,67.69368%,S2B_MSIL2A_20211103T094019_N0301_R007_T24CVU_20211103T123653,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_East_2021-11-03_S2_RAW,../data/raw/raw_images/metadata/Filchner_East_2021-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_East_2021-11-03_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2023-11-05,20.013414%,S2B_MSIL2A_20231105T152309_N0509_R039_T13CDT_20231105T181430,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2023-11-05_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2023-11-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2023-11-05_S2_RAW.tif
Fimbul_Front,SENTINEL2,RAW (unprocessed),2020-11-06,5.459594%,S2B_MSIL2A_20201106T085959_N0214_R121_T30DWG_20201106T105013,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Fimbul_Front_2020-11-06_S2_RAW,../data/raw/raw_images/metadata/Fimbul_Front_2020-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Fimbul_Front_2020-11-06_S2_RAW.tif
Shackleton_Front,SENTINEL2,RAW (unprocessed),2023-11-07,55.019528%,S2B_MSIL2A_20231107T023549_N0509_R060_T46DFN_20231107T054845,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Shackleton_Front_2023-11-07_S2_RAW,../data/raw/raw_images/metadata/Shackleton_Front_2023-11-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Shackleton_Front_2023-11-07_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2023-11-13,0.276167%,S2B_MSIL2A_20231113T011539_N0509_R002_T50DNM_20231113T024324,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2023-11-13_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2023-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2023-11-13_S2_RAW.tif
Dotson_Front,SENTINEL2,RAW (unprocessed),2018-12-17,77.50915%,S2B_MSIL2A_20181217T154309_N0211_R125_T12CVC_20181217T191953,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Dotson_Front_2018-12-17_S2_RAW,../data/raw/raw_images/metadata/Dotson_Front_2018-12-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Dotson_Front_2018-12-17_S2_RAW.tif
Pine_Island_East,SENTINEL2,RAW (unprocessed),2021-11-06,67.73414%,S2B_MSIL2A_20211106T145259_N0301_R053_T14CMB_20211107T005300,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Pine_Island_East_2021-11-06_S2_RAW,../data/raw/raw_images/metadata/Pine_Island_East_2021-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Pine_Island_East_2021-11-06_S2_RAW.tif
Pine_Island_East,SENTINEL2,RAW (unprocessed),2022-11-24,45.591864%,S2B_MSIL2A_20221124T150219_N0400_R096_T14CMC_20221124T182216,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Pine_Island_East_2022-11-24_S2_RAW,../data/raw/raw_images/metadata/Pine_Island_East_2022-11-24_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Pine_Island_East_2022-11-24_S2_RAW.tif
Filchner_West,SENTINEL2,RAW (unprocessed),2024-11-09,72.54827%,S2B_MSIL2A_20241109T102129_N0511_R036_T23CNP_20241109T122421,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_West_2024-11-09_S2_RAW,../data/raw/raw_images/metadata/Filchner_West_2024-11-09_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_West_2024-11-09_S2_RAW.tif
Totten_Front,SENTINEL2,RAW (unprocessed),2020-12-11,54.898822%,S2B_MSIL2A_20201211T012539_N0214_R045_T50DMM_20201211T025011,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Front_2020-12-11_S2_RAW,../data/raw/raw_images/metadata/Totten_Front_2020-12-11_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Front_2020-12-11_S2_RAW.tif
Shackleton_Front,SENTINEL2,RAW (unprocessed),2020-11-25,46.911955%,S2B_MSIL2A_20201125T024559_N0214_R103_T46DFN_20201126T131231,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Shackleton_Front_2020-11-25_S2_RAW,../data/raw/raw_images/metadata/Shackleton_Front_2020-11-25_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Shackleton_Front_2020-11-25_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2019-11-21,16.964851%,S2B_MSIL2A_20191121T124909_N0213_R109_T20DNK_20191121T143151,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2019-11-21_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2019-11-21_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2019-11-21_S2_RAW.tif
Filchner_West,SENTINEL2,RAW (unprocessed),2024-11-10,74.451768%,S2B_MSIL2A_20241110T095029_N0511_R050_T24CVU_20241110T120427,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Filchner_West_2024-11-10_S2_RAW,../data/raw/raw_images/metadata/Filchner_West_2024-11-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Filchner_West_2024-11-10_S2_RAW.tif
